type_dossier,cumul_crd_immo,nbr_credit_immo,cumul_crd_conso,nbr_credit_conso,nbr_enfants,emprunteur_salaire,coemprunteur_salaire,emprunteur.situation_familiale.libelle,emprunteur.intitule,emprunteur.allocation_familiale,emprunteur.anciennete,emprunteur.dette_divers.retard_loyer,emprunteur.dette_divers.retard_impot,emprunteur.dette_divers.decouvert,emprunteur.charge.loyer,emprunteur.charge.charge_courante,emprunteur.complement.tresorerie,emprunteur.complement_banque.huissier,emprunteur.nombre_rejets,emprunteur.estimation_retraite,coemprunteur.situation_familiale.libelle,coemprunteur.intitule,coemprunteur.allocation_familiale,coemprunteur.anciennete,coemprunteur.nombre_rejets,coemprunteur.estimation_retraite,est_encaisse,emprunteur_subventions,coemprunteur_subventions,type_contrat_menage,CategorieDPT,age_cat,co_age_cat
proprietaire,260000.0,1.0,25000.0,2.0,0,0.0,1500.0,Célibataire,Monsieur,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5000.0,False,0,0.0,Célibataire,Monsieur,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,45-50,6
proprietaire,0.0,0.0,36000.0,1.0,1,2757.83,1931.08,Pacsé(e),Madame,0.0,17.0,0.0,0.0,0.0,0.0,0.0,10000.0,False,0,558.1322619047619,Pacsé(e),Monsieur,0.0,26.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,40-45,4
locataire,0.0,0.0,42100.0,3.0,1,2200.0,0.0,Séparé(e),Monsieur,0.0,24.0,0.0,0.0,500.0,0.0,0.0,3000.0,False,0,628.5714285714286,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,50-55,10
proprietaire,0.0,0.0,10800.0,2.0,0,1500.0,0.0,Marié(e),Monsieur,0.0,1.0,0.0,0.0,0.0,900.0,0.0,15000.0,False,0,17.857142857142858,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,1,70+,10
proprietaire,0.0,0.0,42500.0,2.0,1,2130.0,0.0,Célibataire,Monsieur,0.0,2.5,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,63.39285714285714,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,TNS,2,35-40,10
proprietaire,0.0,0.0,26000.0,3.0,0,1750.0,0.0,Célibataire,Madame,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,145.83333333333331,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,4,70+,10
proprietaire,0.0,0.0,44602.52,9.0,0,3000.0,0.0,Divorcé(e),Madame,0.0,24.0,0.0,0.0,2000.0,0.0,0.0,0.0,False,0,857.1428571428571,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,55-60,10
proprietaire,55000.0,1.0,43500.0,3.0,0,1638.0,0.0,Divorcé(e),Madame,0.0,25.0,0.0,0.0,3000.0,0.0,0.0,0.0,False,0,487.5,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,70+,10
proprietaire,0.0,0.0,9000.0,3.0,2,5598.0,0.0,Veuf/Veuve,Madame,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,False,0,66.64285714285714,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,45-50,10
proprietaire,46000.0,1.0,62000.0,2.0,1,0.0,3333.33,Marié(e),Madame,0.0,2.0,0.0,0.0,1500.0,0.0,0.0,5000.0,False,0,0.0,Marié(e),Monsieur,0.0,11.0,0.0,0.0,non_encaisse,1100.0,0.0,CDI,0,45-50,5
proprietaire,43000.0,1.0,17000.0,5.0,0,2100.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,0.0,0.0,250.0,5.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,2,50-55,10
locataire,0.0,0.0,20340.0,3.0,2,2333.0,0.0,Divorcé(e),Madame,0.0,6.0,0.0,0.0,0.0,1040.0,0.0,0.0,False,1,166.64285714285714,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,200.0,0.0,CDI,1,50-55,10
proprietaire,179240.0,2.0,20000.0,1.0,2,2233.0,1500.0,Pacsé(e),Monsieur,148.52,4.0,0.0,0.0,300.0,0.0,0.0,5000.0,False,0,106.33333333333333,Pacsé(e),Madame,0.0,3.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,25-30,0
proprietaire,110000.0,1.0,40000.0,1.0,3,2800.0,951.33,Marié(e),Monsieur,148.52,22.0,0.0,0.0,1200.0,1.0,0.0,5000.0,False,0,733.3333333333334,Marié(e),Madame,0.0,7.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,40-45,6
proprietaire,0.0,0.0,102000.0,5.0,3,3500.0,1300.0,Marié(e),Monsieur,338.8,2.0,0.0,0.0,0.0,630.0,0.0,0.0,False,0,83.33333333333333,Marié(e),Monsieur,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,45-50,2
proprietaire,0.0,0.0,73036.85,4.0,2,1565.5,1755.28,Concubins,Monsieur,0.0,17.0,0.0,0.0,0.0,0.0,1.0,5000.0,False,0,316.82738095238096,Concubins,Madame,0.0,25.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,55-60,5
proprietaire,0.0,0.0,54009.0,4.0,0,2010.0,843.0,Marié(e),Monsieur,0.0,0.0,0.0,0.0,646.0,0.0,1470.0,376.0,False,0,0.0,Marié(e),Madame,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,2,70+,8
proprietaire,130364.9,3.0,17152.0,1.0,1,2034.92,0.0,Divorcé(e),Madame,0.0,8.0,0.0,0.0,200.0,1000.0,0.0,16000.0,False,0,193.80190476190475,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,240.0,0.0,CDI,4,30-35,10
proprietaire,0.0,0.0,19500.0,1.0,0,2400.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,0.0,0.0,800.0,5000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,2,55-60,10
proprietaire,200000.0,1.0,35001.0,3.0,2,4000.0,0.0,Célibataire,Monsieur,0.0,1.0,0.0,0.0,0.0,630.0,0.0,5000.0,False,0,47.61904761904761,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,35-40,10
proprietaire,0.0,0.0,0.0,0.0,0,0.0,0.0,Marié(e),Monsieur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,0,50-55,10
proprietaire,0.0,0.0,95576.0,3.0,1,2470.41,0.0,Pacsé(e),Monsieur,0.0,18.0,0.0,0.0,0.0,0.0,0.0,50000.0,False,0,529.3735714285714,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,TNS,1,45-50,10
proprietaire,400000.0,1.0,30000.0,1.0,2,2400.0,1600.0,Célibataire,Monsieur,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5000.0,False,0,28.57142857142857,Célibataire,Madame,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,30-35,2
proprietaire,0.0,0.0,12000.0,4.0,2,2275.0,0.0,Marié(e),Monsieur,0.0,35.0,0.0,0.0,1500.0,0.0,0.0,2000.0,False,0,947.9166666666667,Marié(e),Madame,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,50-55,5
proprietaire,60480.0,1.0,20616.0,2.0,0,1600.0,2000.0,Célibataire,Monsieur,0.0,1.0,0.0,0.0,0.0,900.0,0.0,5000.0,False,0,19.047619047619047,Célibataire,Monsieur,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,45-50,6
proprietaire,125538.97,1.0,118732.32,6.0,1,5352.56,3519.03,Marié(e),Monsieur,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,10000.0,False,0,0.0,Marié(e),Madame,0.0,2.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,3,40-45,1
proprietaire,97000.0,1.0,36660.0,2.0,2,1995.83,1750.0,Marié(e),Monsieur,139.84,18.0,0.0,0.0,500.0,0.0,0.0,15000.0,False,0,427.6778571428571,Marié(e),Madame,0.0,22.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,45-50,4
locataire,0.0,0.0,35800.0,5.0,1,2000.0,0.0,Célibataire,Madame,0.0,1.0,0.0,0.0,0.0,475.0,0.0,0.0,False,0,23.809523809523807,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,35-40,10
locataire,0.0,0.0,23980.0,4.0,2,2166.66,0.0,Célibataire,Monsieur,0.0,7.0,0.0,0.0,0.0,350.0,0.0,6000.0,False,0,180.55499999999998,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,45-50,10
proprietaire,0.0,0.0,18800.0,6.0,2,2200.0,0.0,Marié(e),Monsieur,0.0,13.0,0.0,0.0,0.0,0.0,60.0,10000.0,False,2,340.4761904761905,Marié(e),Madame,0.0,2.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,45-50,3
locataire,0.0,0.0,33027.99,3.0,3,1894.28,0.0,Divorcé(e),Monsieur,0.0,1.0,0.0,0.0,0.0,433.0,0.0,5000.0,False,0,22.550952380952378,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,35-40,10
locataire,0.0,0.0,34500.0,6.0,0,1370.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,2,50-55,10
locataire,0.0,0.0,67019.09,3.0,0,2700.0,0.0,Divorcé(e),Monsieur,0.0,37.0,0.0,0.0,1500.0,501.0,0.0,5000.0,False,0,1189.2857142857142,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,55-60,10
proprietaire,175158.0,1.0,75000.0,1.0,3,5842.25,4024.75,Marié(e),Monsieur,0.0,2.0,0.0,0.0,0.0,0.0,0.0,40000.0,False,0,139.10119047619048,Marié(e),Monsieur,0.0,4.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,35-40,2
locataire,0.0,0.0,26924.89,4.0,0,2200.0,0.0,Concubins,Madame,0.0,5.0,0.0,0.0,0.0,826.0,0.0,0.0,False,0,130.95238095238093,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,50-55,10
proprietaire,0.0,0.0,44481.4,3.0,0,2690.0,279.0,Marié(e),Monsieur,0.0,0.0,0.0,0.0,1708.12,0.0,0.0,5000.0,False,0,0.0,Marié(e),Madame,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,2,70+,8
locataire,0.0,0.0,28900.0,5.0,2,2800.0,0.0,Concubins,Monsieur,0.0,1.0,0.0,0.0,0.0,700.0,0.0,3000.0,False,0,33.33333333333333,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,30-35,10
locataire,0.0,0.0,22040.0,4.0,0,2056.86,2056.86,Concubins,Monsieur,0.0,1.0,0.0,180.0,1383.0,567.0,0.0,5000.0,False,0,24.486428571428572,Concubins,Monsieur,0.0,0.1,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,30-35,0
proprietaire,200000.0,1.0,17499.0,3.0,1,4000.0,0.0,Célibataire,Madame,0.0,1.0,0.0,0.0,0.0,900.0,0.0,5000.0,False,0,47.61904761904761,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,30-35,10
proprietaire,0.0,0.0,84000.0,4.0,1,3386.0,0.0,Divorcé(e),Monsieur,0.0,24.0,0.0,80.0,3600.0,756.0,0.0,7000.0,False,0,967.4285714285713,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,2,55-60,10
locataire,0.0,0.0,68000.0,2.0,0,5000.0,0.0,Marié(e),Monsieur,0.0,1.0,0.0,0.0,0.0,470.0,0.0,5000.0,False,0,59.52380952380952,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,40-45,10
locataire,0.0,0.0,14326.0,2.0,0,3450.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,1,25-30,10
proprietaire,53000.0,1.0,15800.0,2.0,2,1900.0,0.0,Divorcé(e),Madame,0.0,5.0,0.0,0.0,1000.0,0.0,0.0,5000.0,False,0,113.09523809523809,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,200.0,0.0,CDI,2,45-50,10
proprietaire,39000.0,2.0,40689.0,8.0,2,0.0,1198.0,Marié(e),Madame,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.0,Marié(e),Monsieur,0.0,13.0,0.0,0.0,non_encaisse,0.0,0.0,TNS,4,40-45,3
proprietaire,0.0,0.0,42400.0,4.0,0,1100.0,0.0,Divorcé(e),Monsieur,0.0,35.0,0.0,0.0,300.0,0.0,0.0,0.0,False,0,458.33333333333337,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,TNS,4,60-65,10
locataire,0.0,0.0,10631.04,2.0,0,660.0,0.0,Veuf/Veuve,Madame,0.0,0.0,0.0,0.0,400.0,300.0,0.0,5000.0,False,8,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,960.0,0.0,INCONNU,4,60-65,10
locataire,0.0,0.0,38900.0,4.0,2,1525.16,0.0,Marié(e),Monsieur,0.0,2.0,0.0,0.0,0.0,390.0,0.0,8000.0,False,0,36.31333333333333,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,30-35,10
locataire,0.0,0.0,13550.0,3.0,2,2100.0,2100.0,Concubins,Monsieur,0.0,2.0,0.0,0.0,0.0,560.0,0.0,5000.0,False,0,50.0,Concubins,Monsieur,0.0,4.0,0.0,0.0,non_encaisse,0.0,0.0,INTERIM,4,25-30,0
locataire,0.0,0.0,21000.0,5.0,1,2100.0,0.0,Célibataire,Madame,0.0,19.0,0.0,0.0,0.0,450.0,0.0,10000.0,False,0,475.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,55-60,10
proprietaire,0.0,0.0,25913.0,3.0,2,3745.66,2125.0,Marié(e),Monsieur,0.0,28.0,0.0,0.0,2000.0,0.0,0.0,10000.0,False,0,1248.5533333333333,Marié(e),Madame,0.0,28.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,55-60,6
proprietaire,15764.0,1.0,7433.0,3.0,2,1178.0,1150.0,Marié(e),Monsieur,129.35,1.0,0.0,0.0,0.0,630.0,0.0,26000.0,False,0,14.023809523809524,Marié(e),Madame,0.0,7.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,40-45,3
proprietaire,50000.0,1.0,30000.0,3.0,0,4000.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,5000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,2,50-55,10
locataire,0.0,0.0,3363.67,2.0,0,2100.0,0.0,Célibataire,Madame,0.0,1.0,0.0,0.0,0.0,585.0,0.0,5000.0,False,0,25.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,30-35,10
locataire,0.0,0.0,90000.0,3.0,2,5500.0,0.0,Célibataire,Monsieur,0.0,1.0,0.0,0.0,0.0,1000.0,0.0,5000.0,False,0,65.47619047619047,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,40-45,10
locataire,0.0,0.0,38657.0,7.0,1,1500.0,2500.0,Concubins,Madame,0.0,2.0,0.0,0.0,0.0,900.0,0.0,10000.0,False,2,35.714285714285715,Concubins,Monsieur,0.0,4.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,25-30,0
locataire,0.0,0.0,16800.0,5.0,3,4980.0,2800.0,Marié(e),Madame,0.0,1.0,0.0,0.0,0.0,500.0,0.0,5000.0,False,0,59.285714285714285,Marié(e),Monsieur,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,40-45,3
locataire,0.0,0.0,45396.0,3.0,1,2405.0,0.0,Célibataire,Madame,0.0,20.0,0.0,0.0,0.0,488.0,0.0,0.0,False,0,572.6190476190476,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,40-45,10
proprietaire,0.0,0.0,17680.44,6.0,2,1579.0,1088.23,Concubins,Monsieur,139.84,11.0,0.0,0.0,0.0,0.0,0.0,10000.0,False,0,206.77380952380955,Concubins,Madame,0.0,5.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,40-45,3
proprietaire,144790.0,1.0,14704.19,3.0,0,3125.0,0.0,Pacsé(e),Madame,0.0,8.0,0.0,0.0,600.0,0.0,0.0,2500.0,False,0,297.6190476190476,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,0,30-35,10
proprietaire,50000.0,1.0,18000.0,3.0,0,1900.0,0.0,Divorcé(e),Madame,0.0,1.0,0.0,0.0,700.0,1000.0,0.0,1000.0,False,0,22.619047619047617,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,55-60,10
proprietaire,0.0,0.0,28571.0,5.0,1,1473.0,0.0,Divorcé(e),Madame,0.0,0.1,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,1.7535714285714288,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,50-55,10
locataire,0.0,0.0,33818.0,4.0,2,1450.0,1293.0,Concubins,Madame,148.52,0.0,0.0,0.0,1000.0,580.0,0.0,0.0,False,0,0.0,Concubins,Monsieur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,35-40,1
proprietaire,190953.63,4.0,19400.0,4.0,3,2454.3,1938.0,Marié(e),Monsieur,148.52,2.0,0.0,0.0,1500.0,630.0,0.0,15000.0,False,0,0.0,Marié(e),Monsieur,0.0,17.0,0.0,0.0,non_encaisse,170.0,0.0,CDI,1,35-40,3
proprietaire,91610.0,1.0,39182.0,4.0,0,1374.0,2135.0,Marié(e),Madame,0.0,10.0,0.0,0.0,1046.0,0.0,721.54,4615.0,False,0,163.57142857142856,Marié(e),Monsieur,0.0,10.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,1,70+,8
proprietaire,60000.0,1.0,100813.0,4.0,2,2469.33,448.43,Marié(e),Monsieur,148.52,1.0,0.0,0.0,0.0,1.0,0.0,20000.0,False,0,29.396785714285713,Marié(e),Monsieur,0.0,6.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,25-30,0
locataire,0.0,0.0,1169.0,1.0,1,1211.16,0.0,Célibataire,Madame,0.0,2.0,0.0,0.0,150.0,450.0,0.0,6500.0,False,0,28.837142857142858,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,167.0,0.0,CDI,1,25-30,10
locataire,0.0,0.0,34136.67,1.0,0,2503.75,0.0,Divorcé(e),Monsieur,0.0,4.0,0.0,0.0,525.0,560.0,1.0,6000.0,False,0,119.22619047619047,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,2,70+,10
proprietaire,0.0,0.0,20000.0,3.0,0,6000.0,0.0,Marié(e),Monsieur,0.0,1.0,0.0,0.0,0.0,630.0,0.0,20000.0,False,0,71.42857142857143,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,55-60,10
locataire,0.0,0.0,30002.0,3.0,0,2200.0,0.0,Célibataire,Monsieur,0.0,1.0,0.0,0.0,0.0,600.0,0.0,5000.0,False,0,26.19047619047619,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,2,70+,10
proprietaire,310781.45,3.0,26411.55,1.0,0,4607.0,0.0,Divorcé(e),Monsieur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,inconnu,10
locataire,0.0,0.0,24999.0,3.0,0,1800.0,0.0,Célibataire,Monsieur,0.0,10.0,0.0,0.0,0.0,600.0,0.0,3000.0,False,0,214.28571428571428,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,35-40,10
proprietaire,74970.62,1.0,34159.03,1.0,0,2000.0,0.0,Marié(e),Monsieur,0.0,0.0,0.0,0.0,4730.62,1.0,0.0,5000.0,False,0,0.0,Marié(e),Monsieur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,1,70+,8
proprietaire,137200.0,2.0,11105.34,2.0,2,2788.0,900.0,Concubins,Monsieur,0.0,2.0,0.0,0.0,3000.0,0.0,0.0,10000.0,False,0,66.38095238095238,Concubins,Madame,0.0,5.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,50-55,4
proprietaire,0.0,0.0,34439.74,8.0,0,1904.75,1776.0,Marié(e),Monsieur,0.0,4.0,0.0,0.0,0.0,630.0,0.0,5000.0,False,0,90.70238095238095,Marié(e),Monsieur,0.0,2.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,2,70+,7
proprietaire,0.0,0.0,76169.47,3.0,0,2223.94,0.0,Célibataire,Monsieur,0.0,9.0,0.0,0.0,1800.0,630.0,0.0,5000.0,False,0,238.27928571428572,Célibataire,Madame,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,1,70+,7
proprietaire,0.0,0.0,34000.0,2.0,0,1820.0,1679.0,Célibataire,Monsieur,0.0,8.0,0.0,1000.0,0.0,630.0,0.0,27000.0,False,0,173.33333333333331,Célibataire,Monsieur,0.0,2.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,0,55-60,9
locataire,0.0,0.0,46814.55,3.0,5,2750.0,0.0,Marié(e),Monsieur,148.52,5.0,0.0,0.0,0.0,620.0,0.0,5000.0,False,0,163.69047619047618,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,29.0,0.0,CDI,2,45-50,10
proprietaire,0.0,0.0,77056.0,5.0,2,2283.0,1643.0,Pacsé(e),Monsieur,0.0,0.0,0.0,0.0,700.0,0.0,0.0,10000.0,False,0,0.0,Pacsé(e),Monsieur,0.0,7.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,45-50,2
proprietaire,0.0,0.0,0.0,0.0,0,1225.0,0.0,Célibataire,Monsieur,0.0,3.0,0.0,0.0,100.0,0.0,468.4,2500.0,False,0,43.75,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,3,30-35,10
proprietaire,250000.0,1.0,60500.0,5.0,0,2100.0,2475.0,Marié(e),Madame,0.0,7.0,0.0,0.0,1400.0,0.0,0.0,60000.0,False,0,175.0,Marié(e),Monsieur,0.0,30.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,50-55,6
proprietaire,70000.0,1.0,7400.0,3.0,2,0.0,2800.0,Pacsé(e),Monsieur,139.84,0.0,0.0,0.0,0.0,630.0,0.0,2000.0,False,0,0.0,Pacsé(e),Monsieur,0.0,20.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,40-45,3
locataire,0.0,0.0,85520.76000000001,2.0,3,2702.37,1460.88,Marié(e),Monsieur,0.0,19.0,0.0,0.0,1017.74,800.0,1314.0,5075.35,False,0,611.2503571428571,Marié(e),Madame,301.61,4.5,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,50-55,5
proprietaire,0.0,0.0,14000.0,4.0,0,2600.0,0.0,Célibataire,Monsieur,0.0,2.0,0.0,0.0,0.0,420.0,0.0,3000.0,False,0,61.9047619047619,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,70+,10
proprietaire,0.0,0.0,77056.0,5.0,2,2283.0,1643.0,Pacsé(e),Madame,0.0,0.0,0.0,0.0,700.0,0.0,0.0,10000.0,False,0,0.0,Pacsé(e),Monsieur,0.0,7.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,45-50,2
locataire,0.0,0.0,12000.0,3.0,0,2100.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,4,70+,10
locataire,0.0,0.0,22321.47,5.0,1,2456.17,0.0,Pacsé(e),Monsieur,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,40-45,10
proprietaire,150000.0,3.0,90000.0,3.0,2,3000.0,2000.0,Marié(e),Madame,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5000.0,False,0,35.714285714285715,Marié(e),Monsieur,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,40-45,3
proprietaire,150000.0,3.0,90000.0,3.0,2,1850.0,0.0,Célibataire,Madame,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5000.0,False,0,22.023809523809522,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,45-50,10
proprietaire,200000.0,1.0,50000.0,4.0,0,2400.0,2400.0,Marié(e),Monsieur,0.0,3.0,0.0,0.0,0.0,370.24,0.0,30000.0,False,0,85.71428571428571,Marié(e),Monsieur,0.0,3.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,3,70+,8
proprietaire,1.0,1.0,10002.0,6.0,0,2300.0,0.0,Célibataire,Madame,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3000.0,False,0,109.52380952380952,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,30-35,10
